0
0.9388
0.9625
0.9582
0.9532
0.9438
0.8887
0.9532
0.9536
0.898
0.9532
0.9569
0.9444
0.9532
0.9519
0.8948
0.9532
0.9436
0.8839
0.9532
0.8653
0.8108
0.9532
0.9481
0.8808
0.9532
0.9618
0.9538
0.9532
0.947
0.7566
